credit_score,country,age_group_gender,balance_per_age,balance_per_tenure,salary_per_products,active_member,estimated_salary,churn
551,Spain,forties_Female,1993.3185416666663,15946.548333333332,94978.1,0,94978.1,0
720,Germany,twenties_Female,3663.135172413793,13278.865,69903.93,1,69903.93,1
688,France,thirties_Female,3744.9903125,19973.281666666662,88803.885,1,177607.77,0
635,Germany,thirties_Female,2256.4402777777777,8123.185,98365.54,0,196731.08,0
561,France,thirties_Female,2628.395806451613,40740.135,32617.3,1,65234.6,0
850,France,thirties_Male,2213.920606060606,8117.708888888889,186281.0,1,186281.0,0
636,France,thirties_Male,3265.5291666666667,19593.175,55786.65,1,111573.3,0
461,Germany,seventies_Female,2519.5312162162163,93222.655,98383.915,1,196767.83,0
771,Germany,thirties_Female,3622.5713157894734,22942.951666666664,36492.805,0,72985.61,0
713,France,thirties_Male,3719.148611111111,14876.594444444445,143265.65,1,143265.65,0
658,Germany,forties_Female,2990.284444444444,13456.28,159268.67,1,159268.67,0
586,Germany,fifties_Female,1799.674107142857,10078.175,27224.205,1,54448.41,0
737,France,thirties_Male,5811.871,19372.903333333332,31928.5,0,31928.5,0
742,Germany,twenties_Male,7041.682592592592,31687.571666666667,10896.795,0,21793.59,0
824,France,twenties_Male,5625.615384615385,18283.25,21903.62,0,21903.62,1
701,Germany,forties_Male,4001.124390243903,16404.61,49405.93,0,49405.93,0
623,Spain,forties_Female,2872.9423255813954,24707.304,77454.26,0,154908.52,0
744,France,thirties_Male,3328.880277777778,10894.517272727271,91433.92,1,182867.84,0
698,Spain,thirties_Female,4522.325789473684,85924.19,16957.45,0,16957.45,0
616,France,forties_Male,2995.99225,11983.969,46858.775,0,93717.55,0
662,France,thirties_Female,3578.5141025641024,23260.341666666664,30818.11,0,61636.22,0
594,France,thirties_Male,3238.9105405405408,39946.56333333333,47932.25,1,95864.5,0
685,France,forties_Male,4200.0335,56000.44666666666,83700.145,1,167400.29,0
742,France,twenties_Male,4438.507037037037,119839.69,65767.48,1,131534.96,0
678,Germany,eighties_Male,1486.2244578313253,17622.375714285714,92934.41,1,92934.41,0
651,Spain,forties_Male,2549.7806382978724,39946.56333333333,59904.32,1,119808.64,0
585,Germany,fifties_Male,2516.9132,41948.55333333334,9439.31,0,9439.31,1
579,Germany,forties_Male,1135.22125,4128.077272727272,9366.455,0,18732.91,0
722,Germany,thirties_Female,3404.8056756756755,125977.81,160162.42,0,160162.42,0
613,Germany,fifties_Female,2887.4923529411763,18407.76375,53630.9,1,53630.9,1
694,France,forties_Male,3184.933095238095,14863.021111111111,36405.21,0,36405.21,0
550,Germany,forties_Male,2220.5502040816327,108806.96,20482.306666666667,0,61446.92,1
741,France,forties_Male,2524.679047619048,15148.074285714289,194686.78,0,194686.78,1
668,Spain,sixties_Female,1736.8071014492757,11983.969,134483.07,1,134483.07,0
529,France,twenties_Female,4438.507037037037,59919.845,18884.99,1,37769.98,0
636,France,thirties_Male,3865.796451612903,17119.955714285716,1191.305,1,2382.61,0
563,Spain,sixties_Male,1347.2475409836063,41091.05,106826.92,0,106826.92,1
767,France,thirties_Female,3423.991142857143,11983.969,19755.805,0,39511.61,0
644,France,fifties_Male,1536.34,7681.7,49092.7825,0,196371.13,1
780,Germany,seventies_Male,2007.75,14255.025,61253.39,1,122506.78,0
635,Spain,forties_Female,2922.919268292683,10894.517272727271,30997.1,1,61994.2,0
641,Germany,thirties_Male,2963.1874285714284,34570.52,192464.21,1,192464.21,1
593,Spain,forties_Female,2995.99225,39946.56333333333,5194.95,1,5194.95,0
540,Germany,thirties_Female,3667.707142857143,16046.21875,99128.075,0,198256.15,0
663,Spain,thirties_Male,3423.991142857143,19973.281666666662,31317.47,1,62634.94,0
630,France,thirties_Male,3524.6967647058823,11983.969,57003.175,1,114006.35,0
605,Germany,teenager_Male,8743.856842105262,18459.25333333333,107994.99,1,107994.99,0
710,Germany,sixties_Female,2390.554193548387,14821.435999999998,48571.14,0,48571.14,1
755,France,seventies_Female,1553.9353846153847,20201.16,76016.49,1,76016.49,0
641,Spain,twenties_Male,4793.5876,10894.517272727271,90404.195,1,180808.39,0
737,Germany,fifties_Male,2551.057,25510.57,2112.555,0,4225.11,0
695,France,forties_Male,3254.2557142857145,15945.853,135841.35,0,135841.35,0
466,Germany,forties_Female,2172.0365957446807,17014.286666666667,183536.24,1,183536.24,1
558,Germany,fifties_Male,2457.5375862068963,47512.39333333333,88791.83,1,88791.83,0
665,Spain,twenties_Male,6302.818620689655,91390.87,31866.45,1,63732.9,0
737,France,forties_Male,2663.1042222222222,10894.517272727271,682.27,0,1364.54,0
654,France,twenties_Male,4132.403103448276,14979.96125,74592.075,1,149184.15,0
619,France,twenties_Female,4279.988928571429,29959.9225,26697.06,0,53394.12,0
845,Germany,forties_Female,3536.362558139535,38015.8975,48955.03,0,97910.06,0
727,France,twenties_Female,3964.2057142857134,36999.25333333333,101433.76,0,101433.76,0
582,France,fifties_Male,2978.84,49647.333333333336,116944.3,1,116944.3,0
716,France,forties_Male,2922.919268292683,11983.969,113267.48,1,113267.48,0
660,Spain,thirties_Female,2345.5158333333334,84438.57,181449.51,1,181449.51,0
664,France,thirties_Female,2762.3667647058824,11740.05875,179913.98,0,179913.98,0
801,France,forties_Male,3691.001860465116,31742.616,49293.07,0,98586.14,0
615,Spain,forties_Male,2853.3259523809525,23967.938,40107.03,1,120321.09,0
718,Germany,sixties_Male,1955.633015873016,15400.61,100538.8,1,100538.8,0
667,France,forties_Male,1823.63225,8105.032222222221,49465.75,0,98931.5,0
670,Spain,thirties_Male,4830.884054054054,178742.71,194493.57,1,194493.57,0
590,France,forties_Male,2786.969534883721,13315.521111111111,71814.155,1,143628.31,0
739,Spain,forties_Female,2995.99225,13315.521111111111,167030.51,0,167030.51,0
373,France,forties_Male,2853.3259523809525,14979.96125,77786.37,0,77786.37,1
418,France,forties_Female,2605.210652173913,11983.969,81014.5,1,81014.5,1
837,France,twenties_Female,4132.403103448276,11983.969,20933.13,1,41866.26,0
645,Germany,forties_Male,3258.6318604651165,14012.117000000002,11302.7,0,11302.7,1
552,Germany,thirties_Male,3407.868717948718,44302.293333333335,149384.43,1,149384.43,0
580,Germany,forties_Male,3985.218444444444,59778.276666666665,84651.825,1,169303.65,0
684,France,thirties_Male,3919.411142857143,34294.8475,37264.11,1,37264.11,0
634,Spain,thirties_Male,3423.991142857143,29959.9225,9757.74,1,19515.48,0
607,France,forties_Female,2448.169183673469,11996.029,51534.11,0,103068.22,0
802,France,twenties_Male,4393.605172413793,12741.455,134459.12,1,134459.12,0
736,France,thirties_Female,3328.880277777778,17119.955714285716,70496.66,0,70496.66,0
629,France,forties_Female,3435.22975,13740.919,175877.7,0,175877.7,1
737,France,twenties_Male,4279.988928571429,13315.521111111111,53195.005,0,106390.01,0
718,Spain,thirties_Female,3072.812564102564,39946.56333333333,52138.49,1,52138.49,0
561,France,forties_Male,2786.969534883721,23967.938,4630.7275,0,18522.91,1
641,France,thirties_Male,3628.87064516129,11249.499,32231.6,1,32231.6,0
677,France,thirties_Male,2604.438333333333,39066.575,174225.88,1,174225.88,0
641,Spain,thirties_Female,3328.880277777778,59919.845,51010.695,0,102021.39,0
658,Spain,thirties_Female,4548.5334375,24258.845,31484.76,1,31484.76,0
659,Germany,forties_Male,2574.85875,24718.644,41234.53,0,82469.06,1
567,France,forties_Female,2549.7806382978724,39946.56333333333,110900.43,0,110900.43,1
584,France,twenties_Female,5626.393076923077,146286.22,105105.35,0,105105.35,0
709,Spain,thirties_Female,3195.0648571428574,55913.635,6337.34,0,12674.68,0
690,Spain,twenties_Female,4609.218846153846,39946.56333333333,46627.925,1,93255.85,0
627,France,seventies_Male,1348.8111428571428,47208.39,145299.5,1,145299.5,0
765,Spain,forties_Male,2034.439555555556,30516.59333333333,47139.44,1,47139.44,0
645,France,thirties_Female,1567.5939473684211,7446.07125,167723.25,1,167723.25,0
716,France,twenties_Female,4107.165652173913,31488.27,92950.44,1,185900.88,0
771,France,fifties_Female,2102.450701754386,23967.938,85876.67,0,85876.67,1
687,Germany,forties_Male,2167.4577272727274,10596.46,893.925,1,1787.85,0
717,Germany,thirties_Female,3096.5278787878788,9289.583636363635,11615.965,0,23231.93,0
524,France,thirties_Male,4527.3659375,72437.855,187740.04,0,187740.04,0
679,Spain,thirties_Male,3072.812564102564,19973.281666666662,50030.27,1,100060.54,0
538,France,thirties_Female,3744.9903125,39946.56333333333,80130.54,1,80130.54,0
752,Germany,thirties_Female,3061.9202702702705,18881.841666666667,66233.77,1,132467.54,0
846,Spain,sixties_Male,1964.5850819672128,119839.69,48101.22,1,96202.44,0
532,Spain,thirties_Female,3072.812564102564,119839.69,47488.65,0,94977.3,0
670,Germany,forties_Male,2597.1600000000003,11167.788,178827.3,0,178827.3,1
597,Germany,thirties_Female,3745.744,14566.782222222224,192852.67,1,192852.67,0
627,Germany,fifties_Male,1463.4963461538462,38050.905,88619.175,1,177238.35,0
700,Spain,forties_Female,2995.99225,39946.56333333333,99876.985,0,199753.97,0
766,France,fifties_Female,1779.055769230769,11563.8625,33096.805,1,66193.61,0
488,France,thirties_Female,3524.6967647058823,39946.56333333333,90635.42,1,181270.84,0
694,France,thirties_Male,1991.08717948718,12942.066666666666,25407.59,1,25407.59,0
639,France,thirties_Female,3172.904193548387,24590.0075,20973.8,0,20973.8,0
705,Germany,forties_Female,2511.262391304348,23103.614,76544.9,0,76544.9,1
810,Germany,sixties_Male,395.4844927536232,6822.1075,110509.9,1,110509.9,0
638,France,thirties_Female,3328.880277777778,17119.955714285716,164247.51,0,164247.51,0
595,Spain,forties_Female,2786.969534883721,19973.281666666662,52574.9,0,105149.8,0
575,France,thirties_Male,3328.880277777778,14979.96125,55868.97,1,55868.97,1
850,France,thirties_Male,4257.956774193549,18856.665714285715,89373.715,1,178747.43,0
419,Spain,twenties_Female,4502.978518518518,40526.80666666666,134720.51,1,134720.51,0
640,France,fifties_Male,2407.9334545454544,12039.667272727273,978.66,0,978.66,0
570,Spain,thirties_Male,3524.6967647058823,10894.517272727271,91693.56,1,183387.12,0
640,Germany,forties_Female,2347.35652173913,17996.399999999998,77938.03,0,155876.06,0
689,Germany,forties_Female,1952.98975,15623.918,29814.835,0,119259.34,1
725,France,twenties_Male,3795.544230769231,14097.735714285713,133720.57,0,133720.57,0
751,France,forties_Female,2723.6293181818182,10894.517272727271,85317.245,0,170634.49,0
544,Spain,fifties_Female,2261.1262264150946,11983.969,125692.07,0,125692.07,1
768,Germany,forties_Female,3006.140697674419,43088.01666666667,9575.07,0,19150.14,0
648,Germany,thirties_Male,3560.902972972973,18821.915714285715,86894.67,0,86894.67,0
577,Spain,thirties_Female,3631.505757575758,17119.955714285716,28987.9,0,57975.8,0
639,Spain,twenties_Female,4438.507037037037,39946.56333333333,82938.99,1,82938.99,0
686,Germany,twenties_Male,2208.562307692308,28711.31,79189.4,1,79189.4,0
657,France,twenties_Female,4279.988928571429,14979.96125,2588.81,1,5177.62,0
613,France,thirties_Male,4238.064705882353,24015.7,44510.26,0,44510.26,0
701,France,thirties_Male,4470.010303030303,14751.034,190611.92,0,190611.92,0
578,Spain,twenties_Female,5771.17,17954.751111111113,177834.79,0,177834.79,0
689,France,forties_Female,2995.99225,59919.845,59723.32,1,119446.64,0
687,Spain,seventies_Female,1664.440138888889,23967.938,25133.845,1,50267.69,0
499,Spain,fifties_Female,1419.3496226415093,37612.765,72424.55,0,144849.1,1
693,Spain,thirties_Female,3072.812564102564,119839.69,40950.8,0,81901.6,0
737,France,seventies_Female,1250.6127142857142,8754.289,21288.43,1,42576.86,0
651,France,thirties_Female,4518.18625,16064.66222222222,87609.5,1,87609.5,0
753,France,thirties_Male,3714.183333333333,20428.00833333333,41410.425,1,82820.85,0
523,Spain,twenties_Female,7176.330416666667,28705.321666666667,155144.12,1,155144.12,0
458,Germany,twenties_Female,6140.437857142858,57310.75333333333,4789.12,1,9578.24,0
643,France,thirties_Male,3072.812564102564,14979.96125,85196.295,1,170392.59,0
638,Spain,thirties_Female,3524.6967647058823,14979.96125,1973.145,0,3946.29,0
685,Germany,thirties_Male,2942.054210526316,22359.612,51092.33,1,102184.66,0
684,France,thirties_Male,3153.676052631579,23967.938,25203.28,0,75609.84,0
670,France,twenties_Female,2938.392962962963,13222.768333333332,26170.08,1,26170.08,0
701,Germany,sixties_Male,1919.3098412698407,30229.13,48242.48333333334,0,144727.45,1
705,France,thirties_Female,4609.855161290323,35726.3775,58134.97,1,58134.97,0
593,Spain,twenties_Male,4438.507037037037,10894.517272727271,31540.0,0,94620.0,1
651,France,thirties_Female,2934.387272727273,48417.39,108764.69,0,108764.69,0
741,France,thirties_Male,2844.912432432432,10526.176,74751.77,1,149503.54,0
596,Germany,fifties_Male,2287.851851851852,61772.0,120314.75,1,120314.75,1
581,Germany,forties_Male,3119.846585365854,42637.903333333335,22102.975,1,44205.95,0
689,Spain,twenties_Female,3404.592857142857,15888.1,6129.61,0,6129.61,1
544,France,thirties_Male,2440.6296666666667,14643.778,126796.69,1,126796.69,0
718,France,forties_Female,2922.919268292683,59919.845,13754.76,1,27509.52,1
583,Germany,thirties_Male,4285.592,16666.19111111111,21071.775,0,42143.55,0
663,Germany,twenties_Male,4416.938571428572,13741.586666666666,43992.6,1,87985.2,0
666,Germany,thirties_Male,3761.371515151515,41375.08666666666,81884.8,0,81884.8,0
524,Spain,twenties_Male,5483.981034482759,39758.8625,2705.31,0,2705.31,1
599,France,twenties_Male,4438.507037037037,19973.281666666662,15273.2,0,30546.4,0
667,France,twenties_Male,5807.842222222222,19601.4675,149402.59,1,149402.59,0
727,France,fifties_Male,2304.609423076923,23967.938,59214.51,1,118429.02,0
689,Spain,fifties_Female,2178.9034545454547,23967.938,29221.125,1,58442.25,0
639,France,thirties_Male,3860.405897435897,21507.975714285712,30414.17,0,30414.17,0
678,France,twenties_Male,3897.7542857142857,36379.04,58814.41,1,58814.41,0
523,France,thirties_Male,4398.639444444444,17594.557777777776,77652.265,0,155304.53,0
650,France,forties_Female,2549.7806382978724,11983.969,187943.6,0,187943.6,0
744,Spain,thirties_Male,3423.991142857143,14979.96125,21518.3,1,43036.6,0
697,France,forties_Male,2995.99225,23967.938,13271.64,1,26543.28,0
800,Spain,forties_Female,2605.210652173913,17119.955714285716,85964.02,0,171928.04,0
664,France,twenties_Male,4993.3204166666665,14979.96125,35611.35,1,35611.35,0
740,France,thirties_Male,3072.812564102564,11983.969,9523.615,0,19047.23,0
835,France,fifties_Female,2139.9944642857145,39946.56333333333,19910.065,1,39820.13,0
559,France,fifties_Male,2304.609423076923,39946.56333333333,129013.59,0,129013.59,1
676,Spain,thirties_Male,2298.041388888889,41364.745,113810.12,0,113810.12,0
613,Germany,forties_Female,3172.5608888888887,14276.524,17374.825,0,34749.65,0
713,France,twenties_Female,4846.9188,24234.594,56268.98,1,56268.98,0
751,Germany,twenties_Female,4747.5764285714295,12084.740000000002,23315.235,1,46630.47,0
523,France,twenties_Male,5607.93,13708.273333333334,124906.59,1,124906.59,0
775,Germany,seventies_Female,2180.695945945946,161371.5,134869.93,1,134869.93,0
608,Spain,forties_Male,2663.1042222222222,23967.938,18348.74,0,36697.48,1
673,France,fifties_Male,1560.0658823529411,8840.373333333333,86100.455,1,172200.91,0
616,France,forties_Male,2605.210652173913,39946.56333333333,68568.23,0,137136.46,0
650,Germany,forties_Female,2879.838333333333,17279.03,57594.78,0,57594.78,0
655,France,forties_Female,2922.919268292683,19973.281666666662,36548.0,0,36548.0,1
782,Germany,fifties_Female,1539.0764150943396,40785.525,182960.46,0,182960.46,1
781,Spain,thirties_Male,3423.991142857143,59919.845,21058.95,0,42117.9,0
593,France,thirties_Female,2906.88,95927.04,199478.05,0,199478.05,0
505,Spain,thirties_Male,3340.9311428571427,12992.51,91092.84,0,91092.84,0
707,France,forties_Male,2995.99225,59919.845,7045.2,0,14090.4,1
692,France,thirties_Female,2209.753333333333,19887.78,178267.07,1,178267.07,0
813,Germany,thirties_Male,3880.564666666666,58208.47,85808.22,1,85808.22,0
850,Spain,thirties_Male,2382.191891891892,17628.22,109659.12,0,109659.12,0
753,France,thirties_Male,5554.0353125,25389.875714285718,161642.08,1,161642.08,0
850,Spain,thirties_Female,3744.9903125,19973.281666666662,3830.59,1,3830.59,0
671,Spain,thirties_Male,3872.274375,17701.825714285715,73318.22,1,146636.44,0
791,France,thirties_Female,3631.505757575758,29959.9225,144413.92,1,144413.92,1
624,France,eighties_Male,1497.996125,29959.9225,65801.44,1,65801.44,0
649,France,thirties_Female,3094.4697142857144,21661.288,192486.24,1,192486.24,0
732,Germany,forties_Female,2145.054583333333,20592.524,120852.85,0,120852.85,1
664,France,thirties_Female,2875.0616666666665,103502.22,146191.82,1,146191.82,0
789,Germany,forties_Male,2782.661395348837,13294.937777777775,74206.12,1,148412.24,1
680,France,thirties_Male,5568.741515151515,16706.224545454545,164119.35,0,164119.35,0
701,France,thirties_Male,3238.9105405405408,59919.845,81728.775,0,163457.55,0
684,France,twenties_Female,4793.5876,59919.845,72489.235,1,144978.47,0
586,France,fifties_Female,2709.6340384615387,20128.71,67288.89,1,67288.89,0
522,Germany,twenties_Female,3761.9968,15674.986666666666,51634.5,0,103269.0,0
739,Spain,twenties_Female,3663.9407407407407,10991.82222222222,106969.98,1,106969.98,0
835,Germany,teenager_Male,7937.353333333333,47624.12,117632.63,1,117632.63,0
790,Spain,twenties_Male,1588.2055172413793,11514.49,94888.83,1,189777.66,0
671,France,forties_Female,2495.2035416666668,17109.967142857142,66032.65,1,66032.65,0
560,France,forties_Female,3255.5675,23874.161666666667,98661.27,0,98661.27,0
651,France,twenties_Male,2841.535,7232.998181818181,74687.37,1,74687.37,0
682,France,sixties_Male,1736.8071014492757,17119.955714285716,74802.09,1,149604.18,0
