credit_score,credit__section,country,age,age_group,gender,age_group_gender,tenure,balance,balance_group,balance_per_age,balance_per_tenure,products_number,credit_card,salary_per_products,active_member,estimated_salary,salary_range,churn
579,Very poor,Spain,22,twenties,Male,twenties_Male,4,118680.57,rest,5394.571363636364,29670.1425,1,1,49829.8,1,49829.8,medium,0
777,Good,Germany,35,thirties,Male,thirties_Male,8,122917.69,rest,3511.934,15364.71125,1,1,76169.68,1,76169.68,high,0
739,Good,France,36,thirties,Female,thirties_Female,1,119839.69,zero,3328.880277777778,119839.69,2,0,66732.785,0,133465.57,very high,0
660,Poor,France,40,forties,Male,forties_Male,6,131754.11,rest,3293.85275,21959.01833333333,2,1,19380.805,1,38761.61,medium,0
554,Very poor,France,35,thirties,Female,thirties_Female,9,119839.69,zero,3423.991142857143,13315.521111111111,2,1,88389.73,1,176779.46,very high,0
850,Excellent,France,24,twenties,Female,twenties_Female,7,119839.69,zero,4993.3204166666665,17119.955714285716,2,1,6579.95,1,13159.9,low,0
842,Excellent,Germany,35,thirties,Female,thirties_Female,10,119948.09,rest,3427.0882857142856,11994.809,1,1,48217.97,0,48217.97,medium,1
785,Excellent,France,38,thirties,Female,thirties_Female,2,119839.69,zero,3153.676052631579,59919.845,1,1,134964.85,0,134964.85,very high,1
550,Very poor,France,25,twenties,Male,twenties_Male,1,119839.69,zero,4793.5876,119839.69,2,1,92110.555,1,184221.11,very high,0
750,Good,Spain,39,thirties,Female,thirties_Female,7,119839.69,zero,3072.812564102564,17119.955714285716,2,0,9632.165,0,19264.33,low,0
490,Very poor,Spain,38,thirties,Female,thirties_Female,4,97266.1,rest,2559.634210526316,24316.525,1,1,92797.23,1,92797.23,high,0
605,Poor,Germany,28,twenties,Male,twenties_Male,11,113690.83,rest,4060.386785714286,10335.53,1,1,33114.24,0,33114.24,low,0
563,Very poor,Spain,42,forties,Female,forties_Female,7,99056.22,rest,2358.4814285714288,14150.888571428572,2,1,77173.975,0,154347.95,very high,1
675,Fair,France,34,thirties,Male,thirties_Male,9,119839.69,zero,3524.6967647058823,13315.521111111111,2,1,92421.105,1,184842.21,very high,0
621,Poor,Spain,36,thirties,Female,thirties_Female,8,116338.68,rest,3231.63,14542.335,1,1,155743.48,1,155743.48,very high,0
850,Excellent,France,40,forties,Male,forties_Male,7,97339.99,rest,2433.49975,13905.712857142858,1,0,88815.25,1,88815.25,high,0
711,Fair,France,41,forties,Male,forties_Male,4,119839.69,zero,2922.919268292683,29959.9225,2,1,96873.785,1,193747.57,very high,0
549,Very poor,Germany,55,fifties,Female,fifties_Female,2,137592.31,rest,2501.6783636363634,68796.155,2,0,58274.01,1,116548.02,very high,1
764,Good,Germany,34,thirties,Male,thirties_Male,7,108760.27,rest,3198.831470588236,15537.18142857143,2,1,83162.395,0,166324.79,very high,1
627,Poor,Germany,30,thirties,Male,thirties_Male,4,128770.88,rest,4292.362666666667,32192.72,2,1,20099.505,1,40199.01,medium,0
850,Excellent,France,34,thirties,Female,thirties_Female,3,119839.69,zero,3524.6967647058823,39946.56333333333,2,0,25959.52,0,51919.04,medium,0
614,Poor,Spain,36,thirties,Female,thirties_Female,2,44054.84,rest,1223.7455555555557,22027.42,1,1,73329.08,1,73329.08,high,0
685,Fair,Germany,44,forties,Female,forties_Female,3,119657.53,rest,2719.4893181818184,39885.84333333333,1,1,145387.05,0,145387.05,very high,1
683,Fair,Germany,49,forties,Female,forties_Female,8,108797.63,rest,2220.359795918368,13599.70375,2,0,70381.59,0,140763.18,very high,0
643,Poor,Spain,35,thirties,Male,thirties_Male,3,119839.69,zero,3423.991142857143,39946.56333333333,2,0,33989.675,0,67979.35,high,0
561,Very poor,Germany,49,forties,Female,forties_Female,2,102025.32,rest,2082.149387755102,51012.66,1,1,133051.64,0,133051.64,very high,1
601,Poor,Spain,20,twenties,Female,twenties_Female,10,122446.61,rest,6122.3305,12244.661,2,1,43395.95,0,86791.9,high,0
766,Good,France,27,twenties,Female,twenties_Female,8,158786.67,rest,5880.987777777778,19848.33375,2,0,23789.625,1,47579.25,medium,0
699,Fair,France,29,twenties,Male,twenties_Male,4,125689.29,rest,4334.113448275862,31422.3225,1,1,151623.71,1,151623.71,very high,0
850,Excellent,Germany,29,twenties,Male,twenties_Male,2,154640.41,rest,5332.427931034483,77320.205,1,1,164039.51,1,164039.51,very high,0
792,Excellent,Germany,50,fifties,Female,fifties_Female,5,146710.76,rest,2934.2152,29342.152000000002,1,1,16528.4,0,16528.4,low,1
636,Poor,Germany,67,sixties,Male,sixties_Male,8,136709.35,rest,2040.4380597014929,17088.66875,1,0,66753.1,1,66753.1,high,1
850,Excellent,Germany,43,forties,Male,forties_Male,6,129305.09,rest,3007.0951162790698,21550.84833333333,2,0,9622.29,1,19244.58,low,0
628,Poor,Spain,40,forties,Male,forties_Male,11,119839.69,zero,2995.99225,10894.517272727273,2,1,51916.29,0,103832.58,very high,0
736,Good,France,63,sixties,Female,sixties_Female,11,119839.69,zero,1902.2173015873016,10894.517272727273,2,0,251.35,1,502.7,low,0
711,Fair,France,21,twenties,Female,twenties_Female,1,82844.33,rest,3944.968095238096,82844.33,2,0,704.34,1,1408.68,low,0
583,Very poor,Spain,22,twenties,Female,twenties_Female,3,119839.69,zero,5447.2586363636365,39946.56333333333,2,0,2992.68,1,5985.36,low,0
757,Good,France,46,forties,Male,forties_Male,1,119839.69,zero,2605.210652173913,119839.69,2,1,18730.025,0,37460.05,medium,0
749,Good,Germany,33,thirties,Female,thirties_Female,11,76692.22,rest,2324.0066666666667,6972.02,1,0,30396.43,1,30396.43,low,0
705,Fair,France,34,thirties,Male,thirties_Male,8,117715.84,rest,3462.230588235294,14714.48,1,1,2498.67,0,2498.67,low,0
585,Very poor,France,54,fifties,Male,fifties_Male,9,87105.32,rest,1613.0614814814817,9678.36888888889,1,1,55346.14,1,55346.14,medium,0
437,Very poor,France,43,forties,Female,forties_Female,7,119839.69,zero,2786.969534883721,17119.955714285716,1,1,148330.97,0,148330.97,very high,1
741,Good,France,64,sixties,Female,sixties_Female,3,69311.16,rest,1082.986875,23103.72,1,1,59237.72,1,59237.72,medium,0
738,Good,France,26,twenties,Male,twenties_Male,10,119839.69,zero,4609.218846153846,11983.969000000001,2,1,24322.47,1,48644.94,medium,0
586,Very poor,Spain,33,thirties,Female,thirties_Female,11,66948.67,rest,2028.747575757576,6086.242727272727,2,1,70379.515,1,140759.03,very high,0
627,Poor,France,57,fifties,Female,fifties_Female,10,119839.69,zero,2102.450701754386,11983.969000000001,2,1,53856.21,1,107712.42,very high,0
551,Very poor,Spain,76,seventies,Male,seventies_Male,3,128410.71,rest,1689.614605263158,42803.57,2,1,90859.365,1,181718.73,very high,0
606,Poor,Germany,38,thirties,Male,thirties_Male,4,99897.53,rest,2628.8823684210524,24974.3825,1,0,37054.65,0,37054.65,medium,0
674,Fair,France,22,twenties,Male,twenties_Male,4,119839.69,zero,5447.2586363636365,29959.9225,1,1,173940.59,1,173940.59,very high,0
584,Very poor,Germany,31,thirties,Female,thirties_Female,7,152622.34,rest,4923.301290322581,21803.191428571427,1,1,99298.8,0,99298.8,high,0
590,Very poor,France,40,forties,Male,forties_Male,9,119839.69,zero,2995.99225,13315.521111111111,2,1,31466.515,0,62933.03,high,0
585,Very poor,France,56,fifties,Male,fifties_Male,5,138227.19,rest,2468.3426785714287,27645.438000000002,2,1,27643.92,1,55287.84,medium,0
508,Very poor,France,25,twenties,Female,twenties_Female,3,111395.53,rest,4455.8212,37131.84333333333,1,0,48197.06,1,48197.06,medium,0
458,Very poor,Germany,44,forties,Male,forties_Male,8,84386.57,rest,1917.876590909091,10548.32125,1,1,178642.73,0,178642.73,very high,0
692,Fair,France,36,thirties,Female,thirties_Female,4,119839.69,zero,3328.880277777778,29959.9225,2,1,4141.11,1,8282.22,low,0
502,Very poor,Germany,33,thirties,Male,thirties_Male,6,174673.65,rest,5293.140909090909,29112.274999999998,2,1,16650.28,0,33300.56,low,0
518,Very poor,France,46,forties,Male,forties_Male,4,119839.69,zero,2605.210652173913,29959.9225,2,1,38257.895,0,76515.79,high,0
660,Poor,Germany,46,forties,Male,forties_Male,6,109019.65,rest,2369.992391304348,18169.941666666666,2,1,16840.28,1,33680.56,low,0
698,Fair,Germany,52,fifties,Female,fifties_Female,2,107906.75,rest,2075.129807692308,53953.375,1,1,168886.39,0,168886.39,very high,1
678,Fair,France,54,fifties,Male,fifties_Male,8,128914.97,rest,2387.3142592592594,16114.37125,1,0,191746.23,0,191746.23,very high,1
773,Good,Spain,63,sixties,Male,sixties_Male,10,111179.83,rest,1764.7592063492064,11117.983,1,1,93091.02,1,93091.02,high,0
619,Poor,Germany,52,fifties,Female,fifties_Female,9,124099.13,rest,2386.521730769231,13788.792222222222,1,0,23904.52,0,23904.52,low,0
684,Fair,Germany,59,fifties,Male,fifties_Male,10,122471.09,rest,2075.781186440678,12247.109,1,0,15807.07,1,15807.07,low,0
635,Poor,France,34,thirties,Male,thirties_Male,4,134692.4,rest,3961.541176470588,33673.1,2,1,41886.51,1,83773.02,high,0
680,Fair,France,25,twenties,Female,twenties_Female,5,123816.5,rest,4952.66,24763.3,1,1,90162.35,1,90162.35,high,0
608,Poor,Germany,34,thirties,Male,thirties_Male,4,106288.54,rest,3126.1335294117644,26572.135,1,1,36639.25,1,36639.25,medium,0
603,Poor,Germany,55,fifties,Female,fifties_Female,8,127723.25,rest,2322.240909090909,15965.40625,2,1,69734.555,0,139469.11,very high,1
579,Very poor,Spain,43,forties,Male,forties_Male,3,145843.82,rest,3391.7167441860465,48614.60666666667,1,1,198402.37,1,198402.37,very high,1
756,Good,Germany,34,thirties,Female,thirties_Female,3,148200.72,rest,4358.844705882353,49400.24,1,0,194584.48,0,194584.48,very high,0
611,Poor,France,30,thirties,Male,thirties_Male,3,104145.65,rest,3471.5216666666665,34715.21666666667,1,0,159629.64,0,159629.64,very high,0
532,Very poor,Germany,24,twenties,Male,twenties_Male,9,142755.25,rest,5948.135416666667,15861.694444444445,1,0,34231.48,0,34231.48,low,0
684,Fair,Germany,63,sixties,Female,sixties_Female,4,81245.79,rest,1289.615714285714,20311.4475,1,1,69643.31,0,69643.31,high,1
647,Poor,Germany,33,thirties,Female,thirties_Female,4,168560.46,rest,5107.892727272727,42140.115,2,0,45135.08,0,90270.16,high,0
583,Very poor,France,38,thirties,Male,thirties_Male,9,119839.69,zero,3153.676052631579,13315.521111111111,1,1,47848.56,0,47848.56,medium,0
774,Good,Germany,42,forties,Male,forties_Male,3,132193.94,rest,3147.474761904762,44064.64666666667,2,1,81432.76,1,162865.52,very high,0
677,Fair,France,58,fifties,Male,fifties_Male,10,119839.69,zero,2066.201551724138,11983.969000000001,1,0,168650.4,1,168650.4,very high,0
542,Very poor,Germany,25,twenties,Male,twenties_Male,9,139330.1,rest,5573.204000000001,15481.122222222222,1,0,54372.37,0,54372.37,medium,0
613,Poor,Spain,29,twenties,Male,twenties_Male,1,119839.69,zero,4132.403103448276,119839.69,2,0,66948.66,1,133897.32,very high,0
666,Fair,France,40,forties,Male,forties_Male,6,119839.69,zero,2995.99225,19973.281666666666,2,1,73939.025,0,147878.05,very high,0
777,Good,France,28,twenties,Female,twenties_Female,3,134571.5,rest,4806.125,44857.166666666664,1,0,118313.38,1,118313.38,very high,0
581,Very poor,Germany,50,fifties,Male,fifties_Male,3,143829.2,rest,2876.5840000000003,47943.06666666667,2,1,90612.12,0,181224.24,very high,1
705,Fair,France,32,thirties,Male,thirties_Male,8,119839.69,zero,3744.9903125,14979.96125,2,1,3960.785,0,7921.57,low,0
673,Fair,France,44,forties,Female,forties_Female,9,133444.97,rest,3032.840227272727,14827.218888888889,1,0,5708.19,1,5708.19,low,0
594,Very poor,Germany,23,twenties,Female,twenties_Female,5,104753.84,rest,4554.514782608696,20950.768,2,1,28378.26,0,56756.52,medium,1
648,Poor,Germany,51,fifties,Female,fifties_Female,3,116574.84,rest,2285.781176470588,38858.28,1,1,4121.04,0,4121.04,low,1
605,Poor,France,41,forties,Male,forties_Male,11,119839.69,zero,2922.919268292683,10894.517272727273,2,0,48606.545,1,97213.09,high,0
734,Good,France,40,forties,Female,forties_Female,10,176914.8,rest,4422.87,17691.48,1,1,12799.23,1,12799.23,low,0
572,Very poor,France,36,thirties,Female,thirties_Female,9,68348.18,rest,1898.5605555555555,7594.242222222221,2,0,25200.16,1,50400.32,medium,0
595,Very poor,France,33,thirties,Female,thirties_Female,10,119839.69,zero,3631.505757575758,11983.969000000001,2,1,20723.93,1,41447.86,medium,0
749,Good,France,42,forties,Male,forties_Male,3,56726.83,rest,1350.6388095238096,18908.943333333333,2,0,92771.675,1,185543.35,very high,0
573,Very poor,Spain,46,forties,Male,forties_Male,4,65269.23,rest,1418.896304347826,16317.3075,1,0,189988.65,1,189988.65,very high,1
624,Poor,Spain,33,thirties,Male,thirties_Male,7,66220.17,rest,2006.671818181818,9460.024285714286,1,0,170819.01,1,170819.01,very high,0
703,Fair,France,56,fifties,Male,fifties_Male,10,119839.69,zero,2139.9944642857145,11983.969000000001,1,0,85547.33,0,85547.33,high,1
665,Fair,France,41,forties,Female,forties_Female,9,96147.55,rest,2345.0621951219514,10683.061111111112,1,1,137037.97,0,137037.97,very high,0
648,Poor,France,42,forties,Male,forties_Male,5,119839.69,zero,2853.3259523809525,23967.938000000002,2,1,9641.57,0,19283.14,low,0
850,Excellent,Spain,48,forties,Male,forties_Male,3,119839.69,zero,2496.660208333333,39946.56333333333,1,1,169425.3,0,169425.3,very high,1
569,Very poor,Germany,32,thirties,Female,thirties_Female,9,145330.43,rest,4541.5759375,16147.825555555555,1,1,132038.65,1,132038.65,very high,0
566,Very poor,France,21,twenties,Female,twenties_Female,4,119839.69,zero,5706.651904761905,29959.9225,2,1,1813.235,1,3626.47,low,0
537,Very poor,Germany,47,forties,Female,forties_Female,5,124192.28,rest,2642.3889361702127,24838.456,2,1,25440.755,1,50881.51,medium,0
706,Fair,Germany,46,forties,Female,forties_Female,8,111288.18,rest,2419.308260869565,13911.0225,1,1,149170.25,1,149170.25,very high,1
734,Good,France,43,forties,Male,forties_Male,8,107805.67,rest,2507.1086046511628,13475.70875,1,0,182505.68,0,182505.68,very high,0
586,Very poor,Germany,36,thirties,Female,thirties_Female,6,103700.69,rest,2880.574722222222,17283.448333333334,1,1,194072.56,0,194072.56,very high,1
612,Poor,France,38,thirties,Female,thirties_Female,2,119839.69,zero,3153.676052631579,59919.845,2,1,4604.605,1,9209.21,low,0
648,Poor,France,34,thirties,Male,thirties_Male,1,119839.69,zero,3524.6967647058823,119839.69,1,1,167931.81,1,167931.81,very high,0
557,Very poor,France,27,twenties,Female,twenties_Female,4,87739.08,rest,3249.595555555556,21934.77,1,1,123096.56,1,123096.56,very high,0
643,Poor,Spain,20,twenties,Female,twenties_Female,1,133313.34,rest,6665.667,133313.34,1,1,3965.69,1,3965.69,low,0
433,Very poor,France,49,forties,Female,forties_Female,11,119839.69,zero,2445.7079591836737,10894.517272727273,1,1,87711.61,1,87711.61,high,0
643,Poor,Germany,41,forties,Male,forties_Male,8,154902.66,rest,3778.113658536585,19362.8325,1,1,49667.28,1,49667.28,medium,0
488,Very poor,France,36,thirties,Female,thirties_Female,1,119839.69,zero,3328.880277777778,119839.69,2,1,68337.61,0,136675.22,very high,0
758,Good,Germany,68,sixties,Male,sixties_Male,7,112595.85,rest,1655.8213235294118,16085.121428571429,1,1,35865.44,0,35865.44,medium,1
743,Good,Germany,39,thirties,Male,thirties_Male,4,119695.75,rest,3069.121794871795,29923.9375,1,0,26136.13,1,26136.13,low,0
730,Good,France,47,forties,Female,forties_Female,8,119839.69,zero,2549.7806382978724,14979.96125,1,1,33373.26,0,33373.26,low,1
746,Good,Spain,49,forties,Male,forties_Male,8,119839.69,zero,2445.7079591836737,14979.96125,2,0,5048.125,1,10096.25,low,0
666,Fair,Germany,59,fifties,Female,fifties_Female,9,152614.51,rest,2586.686610169492,16957.16777777778,2,1,94391.15,1,188782.3,very high,0
580,Very poor,Germany,33,thirties,Female,thirties_Female,8,131647.01,rest,3989.3033333333337,16455.87625,2,0,39887.595,0,79775.19,high,0
850,Excellent,France,27,twenties,Male,twenties_Male,7,96654.72,rest,3579.8044444444445,13807.817142857142,2,0,76370.08,0,152740.16,very high,0
563,Very poor,France,22,twenties,Male,twenties_Male,4,137583.04,rest,6253.774545454546,34395.76,1,0,5791.85,1,5791.85,low,0
766,Good,Germany,28,twenties,Female,twenties_Female,4,62717.84,rest,2239.922857142857,15679.46,2,1,6591.215,1,13182.43,low,0
659,Poor,France,32,thirties,Male,thirties_Male,10,95377.13,rest,2980.5353125,9537.713,1,0,187551.24,1,187551.24,very high,0
607,Poor,Spain,28,twenties,Male,twenties_Male,2,135936.1,rest,4854.8607142857145,67968.05,2,1,55280.07,1,110560.14,very high,0
644,Poor,Germany,35,thirties,Male,thirties_Male,6,161591.11,rest,4616.888857142857,26931.851666666666,3,1,21265.20666666667,1,63795.62,high,0
746,Good,France,47,forties,Male,forties_Male,9,142382.03,rest,3029.404893617021,15820.225555555555,1,1,62086.62,1,62086.62,high,0
588,Very poor,Spain,33,thirties,Male,thirties_Male,3,119839.69,zero,3631.505757575758,39946.56333333333,2,1,6241.78,1,12483.56,low,0
691,Fair,Spain,30,thirties,Male,thirties_Male,10,119839.69,zero,3994.656333333333,11983.969000000001,2,0,5481.52,1,10963.04,low,0
666,Fair,France,38,thirties,Female,thirties_Female,7,127043.09,rest,3343.239210526316,18149.012857142858,1,1,8247.0,1,8247.0,low,0
640,Poor,Spain,46,forties,Female,forties_Female,4,119839.69,zero,2605.210652173913,29959.9225,1,1,156260.08,1,156260.08,very high,0
611,Poor,Germany,29,twenties,Female,twenties_Female,5,78885.88,rest,2720.20275862069,15777.176000000001,2,1,13463.845,1,26927.69,low,0
651,Poor,Spain,45,forties,Female,forties_Female,9,95922.9,rest,2131.62,10658.099999999999,1,1,84782.42,0,84782.42,high,1
529,Very poor,France,29,twenties,Female,twenties_Female,9,119839.69,zero,4132.403103448276,13315.521111111111,2,1,9921.055,0,19842.11,low,0
676,Fair,France,36,thirties,Female,thirties_Female,4,91711.59,rest,2547.5441666666666,22927.8975,1,1,95393.43,1,95393.43,high,0
639,Poor,Germany,46,forties,Female,forties_Female,11,110031.09,rest,2391.9802173913044,10002.826363636363,2,1,66997.795,1,133995.59,very high,0
782,Excellent,France,36,thirties,Male,thirties_Male,6,81210.72,rest,2255.853333333333,13535.12,2,0,54001.69,1,108003.38,very high,0
641,Poor,Germany,32,thirties,Male,thirties_Male,6,122947.92,rest,3842.1225,20491.32,1,1,99154.86,1,99154.86,high,0
697,Fair,France,38,thirties,Female,thirties_Female,2,182065.85,rest,4791.206578947368,91032.925,1,1,49503.5,0,49503.5,medium,0
623,Poor,France,45,forties,Male,forties_Male,1,119839.69,zero,2663.1042222222222,119839.69,1,1,196533.72,0,196533.72,very high,1
494,Very poor,Spain,41,forties,Female,forties_Female,3,69974.66,rest,1706.699024390244,23324.88666666667,2,1,94213.065,0,188426.13,very high,1
731,Good,France,38,thirties,Female,thirties_Female,11,123711.73,rest,3255.571842105263,11246.520909090908,2,1,85670.34,0,171340.68,very high,1
657,Poor,France,44,forties,Male,forties_Male,7,76495.04,rest,1738.523636363636,10927.862857142856,1,1,79071.89,0,79071.89,high,0
744,Good,France,38,thirties,Female,thirties_Female,10,119839.69,zero,3153.676052631579,11983.969000000001,2,0,10470.38,0,20940.76,low,0
774,Good,Spain,46,forties,Male,forties_Male,10,119839.69,zero,2605.210652173913,11983.969000000001,2,1,17387.13,1,34774.26,low,0
850,Excellent,Germany,45,forties,Female,forties_Female,2,121874.89,rest,2708.3308888888887,60937.445,1,0,6865.41,0,6865.41,low,1
551,Very poor,France,45,forties,Female,forties_Female,7,119839.69,zero,2663.1042222222222,17119.955714285716,2,1,25571.715,1,51143.43,medium,0
