credit_score,section of credit_score,country,gender,age,age_group,tenure,balance,balance_group,age_balance,balance_per_tenure,products_number,credit_card,active_member,estimated_salary,salary_range,churn
585,Very poor,France,Female,30,thirties,6,119839.69,zero,3994.6563333333334,0.0,2,1,1,137757.69,middle,0
587,Very poor,Germany,Female,49,forties,7,155393.98,rest,3171.3057142857147,22199.140000000003,2,1,0,13308.2,low,1
524,Very poor,Spain,Female,32,thirties,6,119839.69,zero,3744.9903125,0.0,1,1,1,132861.9,middle,1
556,Very poor,Germany,Female,31,thirties,1,128663.81,rest,4150.445483870968,128663.81,2,1,0,125083.29,middle,0
504,Very poor,Spain,Male,44,forties,4,113522.64,rest,2580.06,28380.66,1,1,1,12405.2,low,0
731,Good,Spain,Female,26,twenties,3,119839.69,zero,4609.218846153846,0.0,2,1,0,37697.29,low,0
651,Poor,France,Male,34,thirties,3,119839.69,zero,3524.6967647058823,0.0,2,1,1,105599.65,middle,0
675,Fair,Spain,Female,40,forties,8,79035.95,rest,1975.8987499999998,9879.49375,1,1,0,142783.98,middle,1
657,Poor,Spain,Female,22,twenties,6,119839.69,zero,5447.2586363636365,0.0,3,0,1,168412.07,high,1
686,Fair,Germany,Male,33,thirties,9,141918.09,rest,4300.548181818182,15768.676666666666,2,0,1,184036.47,high,0
690,Fair,France,Female,35,thirties,9,107944.33,rest,3084.1237142857144,11993.814444444444,2,0,0,48478.47,low,0
567,Very poor,France,Male,36,thirties,7,119839.69,zero,3328.880277777778,0.0,2,0,1,3896.08,low,0
557,Very poor,Germany,Male,57,fifties,1,120043.13,rest,2106.0198245614038,120043.13,1,1,0,132370.75,middle,1
446,Very poor,Spain,Female,45,forties,10,125191.69,rest,2782.0375555555556,12519.169,1,1,1,128260.86,middle,1
850,Excellent,France,Male,31,thirties,1,96399.31,rest,3109.6551612903227,96399.31,2,1,0,106534.15,middle,0
637,Poor,France,Male,41,forties,2,119839.69,zero,2922.919268292683,0.0,2,0,1,102515.42,middle,0
499,Very poor,France,Male,60,sixties,7,76961.6,rest,1282.6933333333334,10994.514285714287,2,1,1,83643.87,low_middle,0
622,Poor,Germany,Female,34,thirties,7,98675.74,rest,2902.2276470588235,14096.534285714286,1,1,0,138906.85,middle,1
684,Fair,Germany,Male,37,thirties,1,126817.13,rest,3427.4900000000002,126817.13,2,1,1,29995.83,low,1
612,Poor,France,Male,32,thirties,3,121394.42,rest,3793.575625,40464.80666666666,1,1,0,164081.42,high,0
813,Excellent,Germany,Female,29,twenties,5,106059.4,rest,3657.220689655172,21211.88,1,0,0,187976.88,high,1
850,Excellent,Germany,Male,44,forties,2,112755.34,rest,2562.6213636363636,56377.67,2,0,0,158171.36,high,0
795,Excellent,Spain,Male,29,twenties,4,119839.69,zero,4132.403103448276,0.0,2,0,0,155711.64,high,0
628,Poor,Spain,Female,55,fifties,7,119839.69,zero,2178.9034545454547,0.0,3,1,0,85890.75,low_middle,1
565,Very poor,Germany,Female,38,thirties,7,145400.69,rest,3826.333947368421,20771.527142857143,2,1,1,83844.79,low_middle,0
601,Poor,France,Male,39,thirties,3,72647.64,rest,1862.76,24215.88,1,1,0,41777.9,low,1
802,Excellent,Spain,Male,40,forties,4,119839.69,zero,2995.9922500000002,0.0,2,1,1,81908.09,low_middle,0
614,Poor,Germany,Female,37,thirties,6,96340.81,rest,2603.8056756756755,16056.801666666666,2,1,1,139377.24,middle,1
434,Very poor,Spain,Male,55,fifties,6,119839.69,zero,2178.9034545454547,0.0,1,0,1,73562.05,low_middle,1
522,Very poor,Germany,Male,32,thirties,8,124450.36,rest,3889.07375,15556.295,2,1,1,165786.1,high,0
550,Very poor,Germany,Male,36,thirties,2,113877.23,rest,3163.256388888889,56938.615,2,1,0,174921.91,high,0
599,Very poor,Spain,Male,25,twenties,3,119839.69,zero,4793.5876,0.0,2,1,1,120790.02,middle,0
493,Very poor,France,Female,36,thirties,5,148667.81,rest,4129.661388888889,29733.562,2,1,0,56092.51,low_middle,0
755,Good,France,Male,34,thirties,3,119839.69,zero,3524.6967647058823,0.0,2,1,1,158816.03,high,0
605,Poor,France,Female,62,sixties,4,111065.93,rest,1791.3859677419355,27766.4825,2,0,1,125660.99,middle,0
708,Fair,France,Male,41,forties,0,119839.69,zero,2922.919268292683,0.0,1,1,0,128400.62,middle,0
699,Fair,France,Male,44,forties,8,158697.61,rest,3606.763863636363,19837.20125,1,1,0,107181.22,middle,0
763,Good,France,Female,53,fifties,4,119839.69,zero,2261.1262264150946,0.0,1,1,0,77203.72,low_middle,1
743,Good,Spain,Male,25,twenties,6,119839.69,zero,4793.5876,0.0,2,1,0,129740.11,middle,0
660,Poor,France,Female,48,forties,0,90044.32,rest,1875.9233333333334,0.0,2,0,1,187604.97,high,1
619,Poor,Germany,Male,38,thirties,10,84651.79,rest,2227.678684210526,8465.179,1,1,1,184754.26,high,0
739,Good,Germany,Male,32,thirties,3,102128.27,rest,3191.5084375,34042.75666666667,1,1,0,63981.37,low_middle,1
769,Good,Germany,Male,60,sixties,9,148846.39,rest,2480.773166666667,16538.48777777778,1,1,0,192831.67,high,1
692,Fair,France,Male,69,sixties,10,154953.94,rest,2245.7092753623187,15495.394,1,1,1,70849.47,low_middle,0
560,Very poor,France,Female,30,thirties,0,108883.29,rest,3629.4429999999998,0.0,1,1,0,27914.95,low,0
607,Poor,France,Female,48,forties,4,112070.86,rest,2334.809583333333,28017.715,3,1,0,173568.3,high,1
630,Poor,Germany,Male,29,twenties,6,131354.39,rest,4529.461724137932,21892.39833333333,1,0,1,9324.31,low,1
767,Good,Germany,Female,45,forties,7,132746.2,rest,2949.915555555556,18963.742857142857,2,1,0,26628.88,low,1
543,Very poor,France,Female,34,thirties,8,119839.69,zero,3524.6967647058823,0.0,2,0,1,145601.8,middle,0
776,Good,France,Male,39,thirties,8,125211.55,rest,3210.5525641025642,15651.44375,2,1,0,144496.07,middle,0
535,Very poor,Spain,Male,58,fifties,1,119839.69,zero,2066.201551724138,0.0,2,1,1,11779.98,low,1
549,Very poor,Germany,Male,36,thirties,6,139422.37,rest,3872.843611111111,23237.061666666665,1,0,0,83983.39,low_middle,1
844,Excellent,France,Female,28,twenties,4,119839.69,zero,4279.988928571429,0.0,2,0,1,123318.37,middle,0
586,Very poor,Germany,Female,47,forties,5,157099.47,rest,3342.541914893617,31419.894,2,1,1,65481.86,low_middle,0
583,Very poor,France,Male,40,forties,3,119839.69,zero,2995.9922500000002,0.0,2,1,0,47728.0,low,0
701,Fair,Spain,Male,26,twenties,5,83600.24,rest,3215.3938461538464,16720.048000000003,1,0,1,59195.05,low_middle,0
726,Good,France,Male,28,twenties,2,119839.69,zero,4279.988928571429,0.0,1,0,0,98060.51,low_middle,0
829,Excellent,Germany,Male,36,thirties,4,81795.74,rest,2272.103888888889,20448.935,2,1,0,90106.94,low_middle,0
749,Good,Spain,Male,38,thirties,9,129378.32,rest,3404.6926315789474,14375.36888888889,1,1,1,13549.34,low,0
743,Good,France,Female,46,forties,9,119839.69,zero,2605.210652173913,0.0,1,1,0,113436.08,middle,0
619,Poor,Spain,Female,56,fifties,7,119839.69,zero,2139.9944642857145,0.0,2,1,1,42442.21,low,0
699,Fair,France,Male,22,twenties,9,99339.0,rest,4515.409090909091,11037.666666666666,1,1,0,68297.61,low_middle,1
749,Good,Spain,Male,36,thirties,7,119839.69,zero,3328.880277777778,0.0,2,0,0,80134.65,low_middle,0
600,Very poor,Germany,Female,29,twenties,6,74430.1,rest,2566.555172413793,12405.016666666668,2,1,1,96051.1,low_middle,0
760,Good,Spain,Male,38,thirties,3,91241.85,rest,2401.101315789474,30413.95,1,0,1,80682.35,low_middle,0
528,Very poor,Germany,Male,32,thirties,2,99092.45,rest,3096.6390625,49546.225,1,0,1,111149.98,middle,0
630,Poor,France,Female,26,twenties,5,119839.69,zero,4609.218846153846,0.0,2,1,0,182612.38,high,0
683,Fair,Germany,Female,39,thirties,2,100062.16,rest,2565.69641025641,50031.08,2,1,0,109201.43,middle,0
677,Fair,Germany,Female,26,twenties,6,98723.67,rest,3797.0642307692306,16453.945,1,0,1,151146.67,high,0
669,Fair,Spain,Male,29,twenties,9,119839.69,zero,4132.403103448276,0.0,1,1,1,93901.61,low_middle,0
693,Fair,France,Male,43,forties,6,128760.32,rest,2994.426046511628,21460.053333333333,1,1,0,36342.79,low,0
612,Poor,Spain,Female,52,fifties,5,144772.69,rest,2784.090192307692,28954.538,1,0,0,98302.57,low_middle,1
719,Fair,Spain,Male,44,forties,4,119839.69,zero,2723.6293181818182,0.0,1,0,0,84972.9,low_middle,1
702,Fair,France,Male,26,twenties,2,71281.29,rest,2741.5880769230766,35640.645,1,1,1,108747.12,middle,1
755,Good,France,Male,29,twenties,9,117035.89,rest,4035.7203448275864,13003.987777777778,1,1,1,21862.19,low,0
514,Very poor,France,Male,26,twenties,1,119839.69,zero,4609.218846153846,0.0,2,0,0,121551.93,middle,0
753,Good,France,Female,40,forties,0,3768.69,rest,94.21725,0.0,2,1,0,177065.24,high,1
548,Very poor,Germany,Female,36,thirties,2,108913.84,rest,3025.3844444444444,54456.92,2,1,1,140460.01,middle,0
850,Excellent,Germany,Male,28,twenties,2,101100.22,rest,3610.722142857143,50550.11,2,1,1,35337.31,low,0
612,Poor,France,Female,38,thirties,7,110615.47,rest,2910.9334210526317,15802.21,1,1,1,193502.93,high,0
628,Poor,Germany,Male,33,thirties,8,152143.89,rest,4610.42090909091,19017.98625,1,1,1,32174.03,low,0
479,Very poor,France,Male,47,forties,6,121797.09,rest,2591.4274468085105,20299.515,1,0,1,5811.9,low,1
724,Good,France,Female,41,forties,5,109798.25,rest,2678.006097560976,21959.65,1,0,1,149593.61,high,0
512,Very poor,Germany,Male,41,forties,7,122403.24,rest,2985.4448780487805,17486.177142857145,1,0,1,37439.9,low,1
638,Poor,France,Female,43,forties,3,145860.98,rest,3392.1158139534887,48620.32666666667,1,1,1,142763.51,middle,1
834,Excellent,Spain,Male,40,forties,7,119839.69,zero,2995.9922500000002,0.0,2,0,0,45038.74,low,0
781,Excellent,France,Male,29,twenties,9,119839.69,zero,4132.403103448276,0.0,2,0,0,172097.4,high,0
707,Fair,Germany,Female,48,forties,7,105086.74,rest,2189.3070833333336,15012.391428571427,1,1,1,180344.69,high,1
670,Fair,France,Male,22,twenties,2,114991.45,rest,5226.88409090909,57495.725,1,1,1,37392.56,low,0
663,Fair,Spain,Female,33,thirties,8,96769.04,rest,2932.395151515151,12096.13,1,1,1,36864.05,low,0
624,Poor,France,Female,23,twenties,5,119839.69,zero,5210.421304347826,0.0,2,0,0,132418.59,middle,0
598,Very poor,France,Female,34,thirties,4,119839.69,zero,3524.6967647058823,0.0,2,0,0,60894.26,low_middle,0
619,Poor,Germany,Male,23,twenties,5,132725.1,rest,5770.656521739131,26545.02,1,1,1,143913.33,middle,0
792,Excellent,France,Female,70,seventies,3,119839.69,zero,1711.9955714285716,0.0,2,1,1,172240.27,high,0
683,Fair,France,Female,26,twenties,7,119839.69,zero,4609.218846153846,0.0,2,1,0,86619.77,low_middle,0
691,Fair,France,Female,33,thirties,6,119839.69,zero,3631.505757575758,0.0,2,1,0,164074.89,high,0
765,Good,Spain,Female,33,thirties,5,84557.82,rest,2562.358181818182,16911.564000000002,1,1,1,69039.43,low_middle,0
508,Very poor,France,Male,49,forties,1,93817.41,rest,1914.6410204081633,93817.41,2,1,1,132468.76,middle,1
637,Poor,France,Female,33,thirties,9,113913.53,rest,3451.9251515151514,12657.058888888889,1,0,1,65316.5,low_middle,0
667,Fair,Germany,Female,44,forties,5,140406.68,rest,3191.060909090909,28081.336,2,0,1,57164.19,low_middle,0
575,Very poor,Spain,Female,22,twenties,8,105229.34,rest,4783.151818181818,13153.6675,1,1,1,34397.08,low,0
744,Good,Spain,Female,46,forties,1,119839.69,zero,2605.210652173913,0.0,3,1,1,177431.59,high,1
567,Very poor,France,Female,41,forties,9,137891.35,rest,3363.2036585365854,15321.261111111113,1,1,0,142009.46,middle,1
502,Very poor,France,Female,35,thirties,6,119839.69,zero,3423.991142857143,0.0,2,1,1,80618.47,low_middle,0
609,Poor,France,Female,53,fifties,6,119839.69,zero,2261.1262264150946,0.0,2,1,1,124218.27,middle,0
715,Fair,France,Male,37,thirties,9,165252.52,rest,4466.284324324324,18361.39111111111,1,1,0,85286.3,low_middle,0
541,Very poor,France,Male,32,thirties,8,119839.69,zero,3744.9903125,0.0,2,0,0,40889.14,low,0
850,Excellent,France,Female,71,seventies,4,119839.69,zero,1687.882957746479,0.0,2,1,1,107236.87,middle,0
595,Very poor,Spain,Male,23,twenties,7,119839.69,zero,5210.421304347826,0.0,2,1,1,168085.97,high,0
650,Poor,Germany,Female,28,twenties,5,122034.4,rest,4358.371428571429,24406.88,3,0,1,146663.43,middle,1
625,Poor,France,Female,44,forties,7,119839.69,zero,2723.6293181818182,0.0,1,1,0,4791.8,low,0
817,Excellent,France,Male,59,fifties,1,118962.58,rest,2016.3149152542373,118962.58,1,1,1,120819.58,middle,0
526,Very poor,Spain,Male,49,forties,2,119839.69,zero,2445.7079591836737,0.0,1,1,0,114539.67,middle,1
850,Excellent,France,Female,34,thirties,4,71379.53,rest,2099.3979411764703,17844.8825,2,1,1,154000.99,high,0
598,Very poor,France,Female,40,forties,2,171178.25,rest,4279.45625,85589.125,1,1,0,137980.58,middle,1
613,Poor,France,Male,36,thirties,9,131307.11,rest,3647.419722222222,14589.678888888888,1,0,0,83343.73,low_middle,0
709,Fair,Spain,Male,62,sixties,3,119839.69,zero,1932.8982258064516,0.0,2,1,1,82195.15,low_middle,0
678,Fair,Spain,Female,27,twenties,5,87099.85,rest,3225.9203703703706,17419.97,2,1,0,149550.95,high,0
720,Fair,France,Male,71,seventies,5,183135.39,rest,2579.371690140845,36627.078,2,1,1,197688.5,high,0
662,Fair,France,Male,26,twenties,0,119839.69,zero,4609.218846153846,0.0,2,0,1,72929.96,low_middle,0
525,Very poor,France,Male,51,fifties,10,119839.69,zero,2349.797843137255,0.0,3,1,0,171045.35,high,1
662,Fair,France,Male,31,thirties,3,119839.69,zero,3865.796451612903,0.0,2,0,1,27731.05,low,0
770,Good,France,Female,33,thirties,6,119839.69,zero,3631.505757575758,0.0,2,1,1,126131.9,middle,0
721,Good,Spain,Female,33,thirties,4,72535.45,rest,2198.043939393939,18133.8625,1,1,1,103931.49,middle,0
633,Poor,Germany,Male,58,fifties,2,128137.42,rest,2209.2658620689654,64068.71,2,1,0,147635.33,middle,1
701,Fair,France,Male,51,fifties,9,119839.69,zero,2349.797843137255,0.0,2,0,0,61961.57,low_middle,0
556,Very poor,Germany,Male,42,forties,0,115915.53,rest,2759.8935714285712,0.0,2,0,1,125435.47,middle,1
639,Poor,France,Male,66,sixties,0,119839.69,zero,1815.752878787879,0.0,2,0,1,42240.54,low,0
632,Poor,France,Male,50,fifties,2,119839.69,zero,2396.7938,0.0,2,0,0,57942.88,low_middle,0
456,Very poor,France,Male,29,twenties,5,107000.49,rest,3689.6720689655176,21400.098,1,1,1,153419.62,high,0
729,Good,Spain,Female,38,thirties,10,119839.69,zero,3153.676052631579,0.0,2,1,0,189727.12,high,0
632,Poor,France,Female,34,thirties,2,119839.69,zero,3524.6967647058823,0.0,2,0,0,165385.55,high,0
433,Very poor,Spain,Male,34,thirties,9,152806.74,rest,4494.315882352941,16978.526666666665,1,1,0,19687.99,low,0
802,Excellent,France,Female,60,sixties,3,92887.06,rest,1548.1176666666665,30962.353333333333,1,1,0,39473.63,low,1
670,Fair,France,Male,25,twenties,7,119839.69,zero,4793.5876,0.0,2,1,1,144723.38,middle,0
738,Good,Germany,Female,40,forties,6,114940.67,rest,2873.51675,19156.77833333333,2,1,1,194895.57,high,1
706,Fair,Germany,Male,34,thirties,0,140641.26,rest,4136.507647058824,0.0,2,1,1,77271.91,low_middle,0
592,Very poor,Germany,Female,70,seventies,5,71816.74,rest,1025.9534285714287,14363.348000000002,2,1,0,105096.82,middle,1
522,Very poor,France,Female,41,forties,7,119839.69,zero,2922.919268292683,0.0,2,0,1,176780.39,high,0
746,Good,France,Male,48,forties,5,165282.42,rest,3443.3837500000004,33056.484000000004,1,1,0,153786.46,high,1
651,Poor,Spain,Male,42,forties,2,143145.87,rest,3408.2349999999997,71572.935,2,1,0,43612.06,low,0
494,Very poor,France,Male,28,twenties,9,114731.76,rest,4097.562857142857,12747.973333333332,2,0,1,79479.74,low_middle,0
753,Good,Germany,Female,46,forties,9,113909.69,rest,2476.2976086956523,12656.632222222222,3,1,0,92320.37,low_middle,1
671,Fair,Germany,Male,36,thirties,2,116695.27,rest,3241.535277777778,58347.635,1,0,0,193201.86,high,0
696,Fair,France,Male,42,forties,4,119839.69,zero,2853.3259523809525,0.0,1,0,0,126353.13,middle,1
577,Very poor,Spain,Male,43,forties,3,119839.69,zero,2786.969534883721,0.0,2,1,1,135008.92,middle,0
587,Very poor,France,Male,36,thirties,1,119839.69,zero,3328.880277777778,0.0,2,0,1,17135.6,low,0
712,Fair,Germany,Male,37,thirties,7,93978.96,rest,2539.971891891892,13425.565714285714,2,1,0,60651.77,low_middle,0
498,Very poor,Germany,Male,35,thirties,2,121968.11,rest,3484.803142857143,60984.055,2,0,1,188343.05,high,0
660,Poor,France,Male,37,thirties,2,97324.91,rest,2630.402972972973,48662.455,1,1,0,23291.83,low,0
678,Fair,Spain,Male,29,twenties,6,119839.69,zero,4132.403103448276,0.0,2,1,0,64443.75,low_middle,0
530,Very poor,France,Male,37,thirties,8,119839.69,zero,3238.9105405405408,0.0,2,1,1,287.99,low,0
559,Very poor,France,Female,48,forties,2,119839.69,zero,2496.6602083333332,0.0,2,0,1,137961.41,middle,0
624,Poor,France,Male,42,forties,3,145155.37,rest,3456.080238095238,48385.12333333333,1,1,0,72169.95,low_middle,1
592,Very poor,France,Male,28,twenties,5,137222.77,rest,4900.813214285714,27444.554,1,0,0,39608.58,low,0
767,Good,France,Male,48,forties,9,119839.69,zero,2496.6602083333332,0.0,2,0,1,175458.21,high,0
653,Poor,Germany,Female,38,thirties,5,114268.22,rest,3007.0584210526317,22853.644,2,1,1,89524.83,low_middle,0
678,Fair,Spain,Male,27,twenties,2,119839.69,zero,4438.507037037037,0.0,2,1,1,13221.25,low,0
586,Very poor,Spain,Female,42,forties,2,119839.69,zero,2853.3259523809525,0.0,1,1,0,102889.34,middle,0
550,Very poor,France,Female,40,forties,8,150490.32,rest,3762.2580000000003,18811.29,1,0,0,166468.21,high,1
643,Poor,Germany,Male,28,twenties,9,160858.13,rest,5744.933214285715,17873.125555555554,2,1,0,27149.27,low,0
612,Poor,Spain,Male,39,thirties,5,170288.38,rest,4366.368717948718,34057.676,1,1,1,59601.15,low_middle,0
674,Fair,Germany,Female,27,twenties,4,111568.01,rest,4132.148518518518,27892.0025,1,0,1,22026.18,low,0
657,Poor,Spain,Male,29,twenties,7,83889.03,rest,2892.725172413793,11984.147142857142,1,1,0,153059.62,high,0
724,Good,Germany,Female,35,thirties,0,171982.95,rest,4913.798571428571,0.0,2,0,1,167313.07,high,0
500,Very poor,France,Female,34,thirties,4,119839.69,zero,3524.6967647058823,0.0,2,1,0,12833.96,low,0
688,Fair,France,Male,20,twenties,8,137624.4,rest,6881.219999999999,17203.05,2,1,1,197582.79,high,0
599,Very poor,France,Male,50,fifties,3,121159.65,rest,2423.1929999999998,40386.55,1,0,0,4033.39,low,1
631,Poor,France,Male,29,twenties,7,119839.69,zero,4132.403103448276,0.0,2,0,1,125877.22,middle,0
634,Poor,Spain,Male,52,fifties,1,119839.69,zero,2304.609423076923,0.0,2,1,1,176913.42,high,0
545,Very poor,France,Male,37,thirties,3,91184.01,rest,2464.4327027027025,30394.67,1,1,0,105476.65,middle,0
644,Poor,Spain,Male,18,teenager,8,119839.69,zero,6657.760555555556,0.0,2,1,0,59172.42,low_middle,0
690,Fair,Germany,Female,54,fifties,1,144027.8,rest,2667.181481481481,144027.8,1,1,1,108731.02,middle,1
711,Fair,France,Female,34,thirties,6,119839.69,zero,3524.6967647058823,0.0,2,1,1,175310.38,high,0
712,Fair,France,Female,29,twenties,8,140170.61,rest,4833.469310344827,17521.32625,1,1,1,38170.04,low,0
627,Poor,France,Male,27,twenties,1,62092.9,rest,2299.737037037037,62092.9,1,1,1,105887.04,middle,0
694,Fair,Spain,Male,39,thirties,3,119839.69,zero,3072.812564102564,0.0,1,1,1,95625.03,low_middle,0
534,Very poor,Spain,Male,35,thirties,4,119839.69,zero,3423.991142857143,0.0,2,0,0,9541.15,low,0
603,Poor,France,Male,45,forties,9,119839.69,zero,2663.1042222222222,0.0,1,0,0,148516.79,middle,0
808,Excellent,France,Female,33,thirties,2,103516.87,rest,3136.8748484848484,51758.435,1,1,0,113907.8,middle,0
723,Good,Spain,Male,30,thirties,1,119839.69,zero,3994.6563333333334,0.0,3,1,0,164647.72,high,1
585,Very poor,France,Female,35,thirties,2,119839.69,zero,3423.991142857143,0.0,2,1,0,98621.04,low_middle,1
706,Fair,France,Male,34,thirties,8,119839.69,zero,3524.6967647058823,0.0,2,1,1,37479.97,low,0
671,Fair,France,Female,31,thirties,6,119839.69,zero,3865.796451612903,0.0,2,1,1,15846.42,low,0
597,Very poor,Spain,Male,43,forties,2,85162.26,rest,1980.5176744186044,42581.13,1,0,1,5104.08,low,1
646,Poor,France,Female,43,forties,8,143061.88,rest,3327.020465116279,17882.735,1,1,0,61937.6,low_middle,0
801,Excellent,Spain,Female,46,forties,6,119839.69,zero,2605.210652173913,0.0,2,1,1,170008.74,high,0
731,Good,Spain,Female,33,thirties,5,137388.01,rest,4163.27303030303,27477.602000000003,2,1,0,165000.68,high,0
620,Poor,Germany,Female,25,twenties,1,137712.01,rest,5508.4804,137712.01,1,1,1,76197.05,low_middle,0
484,Very poor,Germany,Male,40,forties,7,106901.42,rest,2672.5355,15271.631428571429,2,0,0,118045.98,middle,0
647,Poor,Spain,Male,47,forties,5,105603.21,rest,2246.8768085106385,21120.642,2,1,1,157360.9,high,0
688,Fair,Germany,Female,40,forties,8,150679.71,rest,3766.99275,18834.96375,2,0,1,196226.38,high,0
680,Fair,Germany,Male,30,thirties,4,108300.27,rest,3610.009,27075.0675,2,0,1,44384.57,low,1
689,Fair,France,Female,46,forties,7,52016.08,rest,1130.784347826087,7430.868571428572,2,1,1,72993.65,low_middle,0
513,Very poor,Germany,Male,34,thirties,7,60515.13,rest,1779.8567647058824,8645.01857142857,1,0,0,124571.09,middle,0
